"BIN","Core_Frequency","Reared_Frequency"
"BOLD:ADB0948",28,NA
"BOLD:AEE6736",1,NA
"BOLD:AAA5869",NA,70
"BOLD:AAA7060",NA,1
"BOLD:AAW1602",NA,1
"BOLD:ACM4427",NA,1
"BOLD:ACM4428",NA,3
"BOLD:ADX4277",NA,4
"BOLD:AFH1905",NA,1
"BOLD:AFI7150",NA,1
