Core,,Reared,,
BIN,count,BIN,count,
BOLD:ACT2320,7,BOLD:AAI7856,3,
BOLD:ACT2357,1,BOLD:AAI7858,4,
BOLD:ACT2544,12,BOLD:AAI8869,3,
BOLD:ACT3120,1,BOLD:AAJ0398,17,
BOLD:ACT7336,3,BOLD:AAK1478,5,
BOLD:ACV6589,3,BOLD:AAK1479,7,
BOLD:ACW7414,13,BOLD:AAK1483,5,
BOLD:ACY1280,3,BOLD:AAK2350,5,
BOLD:ACY3105,5,BOLD:AAK2995,2,
BOLD:ACZ5993,1,BOLD:AAK2996,10,
BOLD:ACZ8045,2,BOLD:AAK6369,8,
BOLD:ADA2958,20,BOLD:AAL2345,13,
BOLD:ADB3831,1,BOLD:AAL5548,4,
BOLD:ADB4554,2,BOLD:AAL5550,11,
BOLD:ADB6373,2,BOLD:AAL5554,3,
BOLD:ADB7725,1,BOLD:AAM1181,6,
BOLD:ADB8729,12,BOLD:AAM1720,2,
BOLD:ADB8747,3,BOLD:AAN2507,3,
BOLD:ADB9369,1,BOLD:AAQ0897,3,
BOLD:ADB9881,11,BOLD:AAR4722,7,
BOLD:ADB9970,1,BOLD:AAT9019,5,
BOLD:ADE1281,2,BOLD:AAT9021,7,
BOLD:ADF4315,1,BOLD:AAT9027,6,
BOLD:ADF8447,14,BOLD:AAW3828,3,
BOLD:ADI6054,6,BOLD:AAW4030,3,
BOLD:ADJ5302,15,BOLD:AAW4031,11,
BOLD:ADL8547,1,BOLD:AAW4062,2,
BOLD:ADM9524,7,BOLD:AAW4063,1,
BOLD:ADR5958,1,BOLD:AAW4658,6,
BOLD:ADY5302,1,BOLD:AAW4659,9,
BOLD:ADZ5906,8,BOLD:AAW8190,2,
BOLD:ADZ7509,2,BOLD:AAW9369,1,
BOLD:ADZ8893,3,BOLD:AAW9376,12,
BOLD:AEA3206,13,BOLD:AAX4138,1,
BOLD:AEA7409,1,BOLD:AAX4140,1,
BOLD:AEB1516,34,BOLD:AAX4147,2,
BOLD:AEB5080,1,BOLD:AAX4151,2,
BOLD:AEC1326,2,BOLD:AAX4152,1,
BOLD:AEC7443,4,BOLD:AAX6769,1,
BOLD:AEC8208,7,BOLD:AAY0550,1,
BOLD:AEC9776,1,BOLD:AAY0551,1,
BOLD:AED4753,2,BOLD:AAY0552,1,
BOLD:AEE0814,5,BOLD:AAY0555,2,
BOLD:AEE6452,2,BOLD:AAY0565,6,
BOLD:AEE6907,3,BOLD:AAY0566,8,
BOLD:AEE7037,1,BOLD:AAY0577,1,
BOLD:AEE9028,1,BOLD:AAY4743,17,
BOLD:AEF0471,1,BOLD:AAY4748,5,
BOLD:AEF5263,1,BOLD:AAY4754,1,
BOLD:AEF5268,1,BOLD:AAY5945,11,
BOLD:AEH1861,1,BOLD:AAZ6422,1,
BOLD:AEM6121,1,BOLD:ABA0307,2,
BOLD:AEN0768,25,BOLD:ABA0309,2,
BOLD:AEN3785,12,BOLD:ABA0311,2,
BOLD:AEN7617,1,BOLD:ABA7276,2,
BOLD:AFG4161,1,BOLD:ABA7279,19,
BOLD:AGB0621,2,BOLD:ABA7474,1,
BOLD:AGE4920,1,BOLD:ABA8026,1,
BOLD:AGG1858,1,BOLD:ABA8485,1,
,,BOLD:ABA9268,1,
,,BOLD:ABU7453,11,
,,BOLD:ABU7455,1,
,,BOLD:ABU7461,1,
,,BOLD:ABU7463,29,
,,BOLD:ABV0609,4,
,,BOLD:ABV0631,10,
,,BOLD:ABV0637,2,
,,BOLD:ABV0653,4,
,,BOLD:ABV0662,2,
,,BOLD:ABV0677,1,
,,BOLD:ABV0691,6,
,,BOLD:ABV0712,1,
,,BOLD:ABV0757,1,
,,BOLD:ABX0803,2,
,,BOLD:ABX4970,3,
,,BOLD:ABX5032,9,
,,BOLD:ABX5184,25,
,,BOLD:ABX5271,9,
,,BOLD:ABX5473,29,
,,BOLD:ABX6094,3,
,,BOLD:ABX6125,6,
,,BOLD:ABY7283,4,
,,BOLD:ABZ1381,33,
,,BOLD:ABZ2679,55,
,,BOLD:ABZ7850,23,
,,BOLD:ABZ7966,9,
,,BOLD:ABZ8198,4,
,,BOLD:ABZ9479,1,
,,BOLD:ACB1353,1,
,,BOLD:ACB1374,2,
,,BOLD:ACB2554,1,
,,BOLD:ACB2555,2,
,,BOLD:ACB3447,3,
,,BOLD:ACE7166,2,
,,BOLD:ACF0157,8,
,,BOLD:ACF1273,1,
,,BOLD:ACF1386,12,
,,BOLD:ACF2974,2,
,,BOLD:ACF3608,3,
,,BOLD:ACI2720,1,
,,BOLD:ACI8846,4,
,,BOLD:ACJ4167,1,
,,BOLD:ACJ4186,4,
,,BOLD:ACJ4258,1,
,,BOLD:ACK2247,2,
,,BOLD:ACK3078,1,
,,BOLD:ACK4490,3,
,,BOLD:ACY9793,1,
,,BOLD:ACZ0151,3,
,,BOLD:ADB4733,1,
,,BOLD:ADB9369,2,
,,BOLD:ADE1280,1,
,,BOLD:ADE1281,1,
,,BOLD:ADI6054,1,
,,BOLD:ADI8539,6,
,,BOLD:ADJ2448,1,
,,BOLD:ADJ3225,1,
,,BOLD:ADJ5302,5,
,,BOLD:ADM8378,2,
,,BOLD:ADM8379,2,
,,BOLD:ADM8380,2,
,,BOLD:ADQ3831,1,
,,BOLD:ADR5958,2,
,,BOLD:ADY7817,1,
,,BOLD:ADZ4994,1,
,,BOLD:ADZ5906,1,
,,BOLD:AEB3183,1,
,,BOLD:AEB4674,2,
,,BOLD:AEB5079,1,
,,BOLD:AEB5080,1,
,,BOLD:AEH1861,1,
,,BOLD:AEJ9535,1,
,,BOLD:AEM6121,1,
,,BOLD:AEP1465,1,
,,BOLD:AFH0564,14,
,,BOLD:AFH8419,7,
,,BOLD:AFL1062,1,
,,BOLD:AGB0621,1,
,,BOLD:AGG1856,26,
,,BOLD:AGG1857,7,
,,BOLD:AGG1859,1,
